id_empresa,empresa,ano,Desc,Yıllık,9 Aylık,6 Aylık,3 Aylık
6,SAHOL,2013,Dönen Varlıklar,105134288000.0,103513273000.0,93850250000.0,90690272000.0
6,SAHOL,2013,  Nakit ve Nakit Benzerleri,5566531000.0,7556368000.0,6758761000.0,8811850000.0
6,SAHOL,2013,  Finansal Yatırımlar,16993146000.0,12513036000.0,13045837000.0,7141221000.0
6,SAHOL,2013,  Ticari Alacaklar,1211220000.0,1406831000.0,1276791000.0,1094996000.0
6,SAHOL,2013,  Finans Sektörü Faaliyetlerinden Alacaklar,59416942000.0,58863369000.0,54588262000.0,53476314000.0
6,SAHOL,2013,  Diğer Alacaklar,611929000.0,657647000.0,941623000.0,795768000.0
6,SAHOL,2013,  Müşteri Sözleşmelerinden Doğan Varlıklar,,,,0.0
6,SAHOL,2013,  Stoklar,1883451000.0,1802544000.0,1545890000.0,1450749000.0
6,SAHOL,2013,  Canlı Varlıklar,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Diğer Dönen Varlıklar,19421101000.0,20683221000.0,15702952000.0,17937308000.0
6,SAHOL,2013,    (Ara Toplam),105104320000.0,103483016000.0,93860116000.0,90708206000.0
6,SAHOL,2013,  Satış Amacıyla Elde Tutulan Duran Varlıklar,29968000.0,30257000.0,-9866000.0,-17934000.0
6,SAHOL,2013,Duran Varlıklar,101436531000.0,99031598000.0,91845600000.0,82208814000.0
6,SAHOL,2013,  Ticari Alacaklar,41189000.0,39494000.0,32252000.0,19382000.0
6,SAHOL,2013,  Finans Sektörü Faaliyetlerinden Alacaklar,59706203000.0,55231204000.0,50697193000.0,43457804000.0
6,SAHOL,2013,  Diğer Alacaklar,45679000.0,50861000.0,30290000.0,22223000.0
6,SAHOL,2013,  Müşteri Sözleşmelerinden Doğan Varlıklar,,,,0.0
6,SAHOL,2013,  Finansal Yatırımlar,30418270000.0,33089494000.0,32733505000.0,30743794000.0
6,SAHOL,2013,  Özkaynak Yöntemiyle Değerlenen Yatırımlar,4960899000.0,5119113000.0,4196639000.0,4055402000.0
6,SAHOL,2013,  Canlı Varlıklar,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Yatırım Amaçlı Gayrimenkuller,348788000.0,328867000.0,104639000.0,105609000.0
6,SAHOL,2013,  Stoklar,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Kullanım Hakkı Varlıkları,,,,0.0
6,SAHOL,2013,  Maddi Duran Varlıklar,3898832000.0,3793343000.0,3137241000.0,3111856000.0
6,SAHOL,2013,  Şerefiye,478935000.0,503142000.0,181650000.0,181649000.0
6,SAHOL,2013,  Maddi Olmayan Duran Varlıklar,305758000.0,290824000.0,234799000.0,245482000.0
6,SAHOL,2013,  Ertelenmiş Vergi Varlığı,495383000.0,471495000.0,402264000.0,140449000.0
6,SAHOL,2013,  Diğer Duran Varlıklar,736595000.0,113761000.0,95128000.0,125164000.0
6,SAHOL,2013,TOPLAM VARLIKLAR,206570819000.0,202544871000.0,185695850000.0,172899086000.0
6,SAHOL,2013,KAYNAKLAR,0.0,0.0,0.0,0.0
6,SAHOL,2013,Kısa Vadeli Yükümlülükler,150872625000.0,150001315000.0,137285889000.0,125974601000.0
6,SAHOL,2013,  Finansal Borçlar,18325700000.0,17381627000.0,15079227000.0,14771327000.0
6,SAHOL,2013,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Ticari Borçlar,1918494000.0,1579767000.0,1323167000.0,1151952000.0
6,SAHOL,2013,  Diğer Borçlar,3911097000.0,3883151000.0,3453169000.0,3820738000.0
6,SAHOL,2013,  Müşteri Söz. Doğan Yük.,,,,0.0
6,SAHOL,2013,  Finans Sektörü Faaliyetlerinden Borçlar,123368888000.0,123842243000.0,115761496000.0,104214254000.0
6,SAHOL,2013,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),,,,0.0
6,SAHOL,2013,  Dönem Karı Vergi Yükümlülüğü,104128000.0,85214000.0,49918000.0,302513000.0
6,SAHOL,2013,  Borç Karşılıkları,613596000.0,436282000.0,319408000.0,0.0
6,SAHOL,2013,  Diğer Kısa Vadeli Yükümlülükler,2630722000.0,2793031000.0,1299504000.0,1713817000.0
6,SAHOL,2013,    (Ara Toplam),150872625000.0,150001315000.0,137285889000.0,125974601000.0
6,SAHOL,2013,  Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,0.0,0.0,0.0,0.0
6,SAHOL,2013,Uzun Vadeli Yükümlülükler,23683537000.0,20777856000.0,17952334000.0,16366002000.0
6,SAHOL,2013,  Finansal Borçlar,11905902000.0,10912759000.0,11029030000.0,10457704000.0
6,SAHOL,2013,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Ticari Borçlar,596000.0,1707000.0,9855000.0,371000.0
6,SAHOL,2013,  Diğer Borçlar,33215000.0,32264000.0,17628000.0,23774000.0
6,SAHOL,2013,  Müşteri Söz.Doğan Yük.,,,,0.0
6,SAHOL,2013,  Finans Sektörü Faaliyetlerinden Borçlar,11318200000.0,9439524000.0,6401984000.0,5307094000.0
6,SAHOL,2013,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
6,SAHOL,2013,  Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),,,,0.0
6,SAHOL,2013,    Uzun vadeli karşılıklar,177240000.0,191718000.0,155836000.0,0.0
6,SAHOL,2013,  Çalışanlara Sağlanan Faydalara İliş.Karş.,0.0,0.0,0.0,139647000.0
6,SAHOL,2013,  Ertelenmiş Vergi Yükümlülüğü,107706000.0,92246000.0,87324000.0,0.0
6,SAHOL,2013,  Diğer Uzun Vadeli Yükümlülükler,140678000.0,107638000.0,250677000.0,437412000.0
6,SAHOL,2013,Özkaynaklar,32014657000.0,31765700000.0,30457627000.0,30558483000.0
6,SAHOL,2013,  Ana Ortaklığa Ait Özkaynaklar,17034439000.0,16930689000.0,16506230000.0,16413625000.0
6,SAHOL,2013,  Ödenmiş Sermaye,2040404000.0,2040404000.0,2040404000.0,2040404000.0
6,SAHOL,2013,  Karşılıklı İştirak Sermayesi Düzeltmesi (-),0.0,0.0,-350000.0,-52227000.0
6,SAHOL,2013,  Hisse Senedi İhraç Primleri,0.0,0.0,0.0,21670000.0
6,SAHOL,2013,  Değer Artış Fonları,0.0,0.0,0.0,269351000.0
6,SAHOL,2013,  Yabancı Para Çevrim Farkları,258722000.0,233603000.0,186354000.0,118184000.0
6,SAHOL,2013,  Kardan Ayrılan Kısıtlanmış Yedekler,926278000.0,654261000.0,654829000.0,654707000.0
6,SAHOL,2013,  Geçmiş Yıllar Kar/Zararları,9391529000.0,9617503000.0,9622285000.0,9364115000.0
6,SAHOL,2013,  Dönem Net Kar/Zararı,1731396000.0,1569939000.0,1089312000.0,570660000.0
6,SAHOL,2013,  Diğer Özsermaye Kalemleri,2686110000.0,2814979000.0,2913396000.0,3426761000.0
6,SAHOL,2013,  Azınlık Payları,14980218000.0,14835011000.0,13951397000.0,14144858000.0
6,SAHOL,2013,TOPLAM KAYNAKLAR,206570819000.0,202544871000.0,185695850000.0,172899086000.0
6,SAHOL,2013,Sürdürülen Faaliyetler,0.0,0.0,0.0,0.0
6,SAHOL,2013,Satış Gelirleri,8457484000.0,5902390000.0,3351852000.0,1558604000.0
6,SAHOL,2013,Satışların Maliyeti (-),-6912506000.0,-4880685000.0,-2811072000.0,-1317387000.0
6,SAHOL,2013,Ticari Faaliyetlerden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
6,SAHOL,2013,Ticari Faaliyetlerden Brüt Kar (Zarar),1544978000.0,1021705000.0,540780000.0,241217000.0
6,SAHOL,2013,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler",14595256000.0,10953663000.0,7462025000.0,3754217000.0
6,SAHOL,2013,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)",-6927813000.0,-4950001000.0,-3118221000.0,-1611642000.0
6,SAHOL,2013,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
6,SAHOL,2013,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),7667443000.0,6003662000.0,4343804000.0,2142575000.0
6,SAHOL,2013,Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
6,SAHOL,2013,BRÜT KAR (ZARAR),9212421000.0,7025367000.0,4884584000.0,2383792000.0
6,SAHOL,2013,"Pazarlama, Satış ve Dağıtım Giderleri (-)",-812698000.0,-563972000.0,-276000000.0,-136843000.0
6,SAHOL,2013,Genel Yönetim Giderleri (-),-3880106000.0,-2950819000.0,-1960841000.0,-1112974000.0
6,SAHOL,2013,Araştırma ve Geliştirme Giderleri (-),-10462000.0,-9802000.0,-5325000.0,-4213000.0
6,SAHOL,2013,Diğer Faaliyet Gelirleri,665083000.0,454035000.0,250041000.0,164246000.0
6,SAHOL,2013,Diğer Faaliyet Giderleri (-),-502108000.0,-263296000.0,-90428000.0,-34695000.0
6,SAHOL,2013,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
6,SAHOL,2013,FAALİYET KARI (ZARARI),4672130000.0,3691513000.0,2802031000.0,1259313000.0
6,SAHOL,2013,Net Faaliyet Kar/Zararı,4509155000.0,3500774000.0,2642418000.0,1129762000.0
6,SAHOL,2013,  Yatırım Faaliyetlerinden Gelirler,,,,21273000.0
6,SAHOL,2013,  Yatırım Faaliyetlerinden Giderler (-),,,,-148000.0
6,SAHOL,2013,  Diğer Gelir ve Giderler,,,,0.0
6,SAHOL,2013,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,151417000.0,264018000.0,185242000.0,112525000.0
6,SAHOL,2013,Finansman Gideri Öncesi Faaliyet Karı/Zararı,,,,1392963000.0
6,SAHOL,2013,(Esas Faaliyet Dışı) Finansal Gelirler,11596000.0,43045000.0,24956000.0,13524000.0
6,SAHOL,2013,(Esas Faaliyet Dışı) Finansal Giderler (-),-170099000.0,-132384000.0,-85621000.0,-33939000.0
6,SAHOL,2013,Vergi Öncesi Diğer Gelir ve Giderler,34923000.0,52143000.0,29804000.0,21125000.0
6,SAHOL,2013,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),4699967000.0,3918335000.0,2956412000.0,1372548000.0
6,SAHOL,2013,Sürdürülen Faaliyetler Vergi Geliri (Gideri),-947272000.0,-771405000.0,-582749000.0,-269383000.0
6,SAHOL,2013,  Dönem Vergi Geliri (Gideri),-781452000.0,-757173000.0,-620605000.0,-303620000.0
6,SAHOL,2013,  Ertelenmiş Vergi Geliri (Gideri),-165820000.0,-14232000.0,37856000.0,34237000.0
6,SAHOL,2013,  Diğer Vergi Geliri (Gideri),0.0,0.0,0.0,0.0
6,SAHOL,2013,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,3752695000.0,3146930000.0,2373663000.0,1103165000.0
6,SAHOL,2013,DURDURULAN FAALİYETLER,0.0,0.0,0.0,0.0
6,SAHOL,2013,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),91957000.0,97468000.0,-30621000.0,-9865000.0
6,SAHOL,2013,DÖNEM KARI (ZARARI),3844652000.0,3244398000.0,2343042000.0,1093300000.0
6,SAHOL,2013,Dönem Kar/Zararının Dağılımı,0.0,0.0,0.0,0.0
6,SAHOL,2013,Azınlık Payları,2113256000.0,1674459000.0,1253730000.0,538476000.0
6,SAHOL,2013,Ana Ortaklık Payları,1731396000.0,1569939000.0,1089312000.0,554824000.0
6,SAHOL,2013,Hisse Başına Kazanç,8.0,8.0,5.0,0.0
6,SAHOL,2013,Seyreltilmiş Hisse Başına Kazanç,8.0,0.0,0.0,0.0
6,SAHOL,2013,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,0.0,7.0,5.0,0.0
6,SAHOL,2013,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,8.0,0.0,0.0,0.0
6,SAHOL,2013,Amortisman Giderleri,412117000.0,299963000.0,186253000.0,97418000.0
6,SAHOL,2013,Kıdem Tazminatı,58040000.0,31375000.0,15740000.0,14834000.0
6,SAHOL,2013,Finansman Giderleri,-170099000.0,-132384000.0,-85621000.0,-33939000.0
6,SAHOL,2013,Yurtiçi Satışlar,7668209000.0,0.0,0.0,0.0
6,SAHOL,2013,Yurtdışı Satışlar,1184277000.0,0.0,0.0,0.0
6,SAHOL,2013,Net Yabancı Para Pozisyonu,-15640623000.0,-13307080000.0,-11691881000.0,-7294724000.0
6,SAHOL,2013,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,388896000.0,,,0.0
6,SAHOL,2013,Net YPP (Hedge Dahil),388896000.0,,,446221000.0
6,SAHOL,2013, İşletme Faaliyetlerinden Kaynaklanan Net Nakit,,,,-3543560000.0
6,SAHOL,2013, Düzeltme Öncesi Kar,,,,1362563000.0
6,SAHOL,2013, Düzeltmeler:,,,,675999000.0
6,SAHOL,2013,  Amortisman & İtfa Payları,,,,97418000.0
6,SAHOL,2013,  Karşılıklardaki Değişim,,,,411969000.0
6,SAHOL,2013,  Diğer Gelir/ Gider,,,,166612000.0
6,SAHOL,2013, İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),,,,2038562000.0
6,SAHOL,2013,  İşletme Sermayesindeki Değişiklikler,,,,-5381760000.0
6,SAHOL,2013, Esas Faaliyet ile İlgili Oluşan Nakit (+),,,,-3343198000.0
6,SAHOL,2013,  Diğer İşletme Faaliyetlerinden Nakit,,,,-200362000.0
6,SAHOL,2013,  Sabit Sermaye Yatırımları,,,,11738000.0
6,SAHOL,2013,  Diğer Yatırım Faaliyetlerinden Nakit,,,,5818366000.0
6,SAHOL,2013, Yatırım Faaliyetlerinden Kaynaklanan Nakit,,,,5830104000.0
6,SAHOL,2013,Serbest Nakit Akım,,,,2286544000.0
6,SAHOL,2013,Finansal Borçlardaki Değişim,,,,1221071000.0
6,SAHOL,2013,Temettü Ödemeleri,,,,-213542000.0
6,SAHOL,2013,Sermaye Artırımı,,,,0.0
6,SAHOL,2013,Diğer Finansman Faaliyetlerinden Nakit,,,,-814556000.0
6,SAHOL,2013,Finansman Faaliyetlerden Kaynaklanan Nakit,,,,192973000.0
6,SAHOL,2013,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,,,,2479517000.0
6,SAHOL,2013, Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,,,,26012000.0
6,SAHOL,2013, Diğer Nakit Girişi/Çıkışı,,,,0.0
6,SAHOL,2013,Nakit ve Benzerlerindeki Değişim,,,,2505529000.0
6,SAHOL,2013,Diğer Nakit ve Nakit Benzerlerindeki Artış,,,,0.0
6,SAHOL,2013,Dönem Başı Nakit Değerler,,,,4748724000.0
6,SAHOL,2013,Dönem Sonu Nakit,,,,7254253000.0
8,THYAO,2014,Dönen Varlıklar,4535535069.0,4960538464.0,4702438620.0,4462256622.0
8,THYAO,2014,  Nakit ve Nakit Benzerleri,1338983835.0,1726809294.0,1361725077.0,1661125350.0
8,THYAO,2014,  Finansal Yatırımlar,42774034.0,0.0,510039540.0,317677402.0
8,THYAO,2014,  Ticari Alacaklar,1148090163.0,1310885066.0,1283219837.0,1186520721.0
8,THYAO,2014,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Diğer Alacaklar,1380785753.0,1268466715.0,921866777.0,806002938.0
8,THYAO,2014,  Stoklar,342324371.0,275344894.0,246603171.0,293104023.0
8,THYAO,2014,  Canlı Varlıklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Diğer Dönen Varlıklar,282576913.0,379032495.0,378984218.0,197826188.0
8,THYAO,2014,    (Ara Toplam),4535535069.0,4960538464.0,4702438620.0,4462256622.0
8,THYAO,2014,  Satış Amacıyla Elde Tutulan Duran Varlıklar,0.0,0.0,0.0,0.0
8,THYAO,2014,Duran Varlıklar,20866542749.0,19387939269.0,17794633106.0,15569715276.0
8,THYAO,2014,  Ticari Alacaklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Finans Sektörü Faaliyetlerinden Alacaklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Diğer Alacaklar,2680608826.0,2408761233.0,2103516645.0,1583519999.0
8,THYAO,2014,  Finansal Yatırımlar,2452721.0,2337686.0,2211965.0,2079248.0
8,THYAO,2014,  Özkaynak Yöntemiyle Değerlenen Yatırımlar,389674199.0,367061163.0,263677727.0,280901357.0
8,THYAO,2014,  Canlı Varlıklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Yatırım Amaçlı Gayrimenkuller,76320000.0,65598557.0,62610528.0,58833989.0
8,THYAO,2014,  Stoklar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Maddi Duran Varlıklar,17165656116.0,16090303094.0,14962202806.0,13369278012.0
8,THYAO,2014,  Şerefiye,26507294.0,52523964.0,52523964.0,0.0
8,THYAO,2014,  Maddi Olmayan Duran Varlıklar,113081412.0,70755406.0,51342377.0,50542404.0
8,THYAO,2014,  Ertelenmiş Vergi Varlığı,0.0,0.0,245903.0,0.0
8,THYAO,2014,  Diğer Duran Varlıklar,412242181.0,330598166.0,296301191.0,224560267.0
8,THYAO,2014,TOPLAM VARLIKLAR,25402077818.0,24348477733.0,22497071726.0,20031971898.0
8,THYAO,2014,KAYNAKLAR,0.0,0.0,0.0,0.0
8,THYAO,2014,Kısa Vadeli Yükümlülükler,6652755831.0,6348894893.0,6378059529.0,5591351271.0
8,THYAO,2014,  Finansal Borçlar,33808413.0,1113592177.0,1012826920.0,899499794.0
8,THYAO,2014,  Diğer Finansal Yükümlülükler,1188220823.0,56419168.0,26301519.0,167400357.0
8,THYAO,2014,  Ticari Borçlar,1451181580.0,1318682592.0,1203442229.0,964935843.0
8,THYAO,2014,  Diğer Borçlar,114181687.0,114298027.0,90014568.0,257079881.0
8,THYAO,2014,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
8,THYAO,2014,  Dönem Karı Vergi Yükümlülüğü,0.0,0.0,0.0,0.0
8,THYAO,2014,  Borç Karşılıkları,94550327.0,93746853.0,93001856.0,36516428.0
8,THYAO,2014,  Diğer Kısa Vadeli Yükümlülükler,3770813001.0,3652156076.0,3952472437.0,3265918968.0
8,THYAO,2014,    (Ara Toplam),6652755831.0,6348894893.0,6378059529.0,5591351271.0
8,THYAO,2014,  Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,0.0,0.0,0.0,0.0
8,THYAO,2014,Uzun Vadeli Yükümlülükler,11786831631.0,11207775128.0,10288406652.0,9135025167.0
8,THYAO,2014,  Finansal Borçlar,10364269509.0,9784407421.0,9037641293.0,8073026869.0
8,THYAO,2014,  Diğer Finansal Yükümlülükler,0.0,0.0,0.0,0.0
8,THYAO,2014,  Ticari Borçlar,3549001.0,3046180.0,2882355.0,0.0
8,THYAO,2014,  Diğer Borçlar,30917704.0,51452408.0,49700967.0,23026550.0
8,THYAO,2014,  Finans Sektörü Faaliyetlerinden Borçlar,0.0,0.0,0.0,0.0
8,THYAO,2014,  Devlet Teşvik ve Yardımları,0.0,0.0,0.0,0.0
8,THYAO,2014,    Uzun vadeli karşılıklar,249604088.0,249729291.0,266221774.0,0.0
8,THYAO,2014,  Çalışanlara Sağlanan Faydalara İliş.Karş.,0.0,0.0,0.0,249049512.0
8,THYAO,2014,  Ertelenmiş Vergi Yükümlülüğü,1107333343.0,1099117329.0,912439241.0,743808359.0
8,THYAO,2014,  Diğer Uzun Vadeli Yükümlülükler,31157986.0,20022499.0,19521022.0,46113877.0
8,THYAO,2014,Özkaynaklar,6962490356.0,6791807712.0,5830605545.0,5305595460.0
8,THYAO,2014,  Ana Ortaklığa Ait Özkaynaklar,6962490356.0,6791807712.0,5830605545.0,5305595460.0
8,THYAO,2014,  Ödenmiş Sermaye,1380000000.0,1380000000.0,1380000000.0,1200000000.0
8,THYAO,2014,  Karşılıklı İştirak Sermayesi Düzeltmesi (-),0.0,0.0,0.0,1123808032.0
8,THYAO,2014,  Hisse Senedi İhraç Primleri,0.0,0.0,0.0,0.0
8,THYAO,2014,  Değer Artış Fonları,0.0,0.0,0.0,-45400380.0
8,THYAO,2014,  Yabancı Para Çevrim Farkları,1659392608.0,1315575777.0,1027214683.0,666298823.0
8,THYAO,2014,  Kardan Ayrılan Kısıtlanmış Yedekler,59372762.0,59372762.0,59372762.0,39326341.0
8,THYAO,2014,  Geçmiş Yıllar Kar/Zararları,2170853236.0,2169569348.0,2169569348.0,2343902167.0
8,THYAO,2014,  Dönem Net Kar/Zararı,682707427.0,826285018.0,121202609.0,-22339523.0
8,THYAO,2014,  Diğer Özsermaye Kalemleri,1010164323.0,1041004807.0,1073246143.0,0.0
8,THYAO,2014,  Azınlık Payları,0.0,0.0,0.0,0.0
8,THYAO,2014,TOPLAM KAYNAKLAR,25402077818.0,24348477733.0,22497071726.0,20031971898.0
8,THYAO,2014,Sürdürülen Faaliyetler,0.0,0.0,0.0,0.0
8,THYAO,2014,Satış Gelirleri,18776784325.0,13886925323.0,8198963506.0,3587987947.0
8,THYAO,2014,Satışların Maliyeti (-),-15304655417.0,-10952859881.0,-6728928656.0,-3150006211.0
8,THYAO,2014,Ticari Faaliyetlerden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
8,THYAO,2014,Ticari Faaliyetlerden Brüt Kar (Zarar),3472128908.0,2934065442.0,1470034850.0,437981736.0
8,THYAO,2014,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler",0.0,0.0,0.0,0.0
8,THYAO,2014,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)",0.0,0.0,0.0,0.0
8,THYAO,2014,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),0.0,0.0,0.0,0.0
8,THYAO,2014,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),0.0,0.0,0.0,0.0
8,THYAO,2014,Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
8,THYAO,2014,BRÜT KAR (ZARAR),3472128908.0,2934065442.0,1470034850.0,437981736.0
8,THYAO,2014,"Pazarlama, Satış ve Dağıtım Giderleri (-)",-1947304294.0,-1365945411.0,-882063531.0,-419454821.0
8,THYAO,2014,Genel Yönetim Giderleri (-),-434976154.0,-327761039.0,-224679447.0,-101925473.0
8,THYAO,2014,Araştırma ve Geliştirme Giderleri (-),0.0,0.0,0.0,0.0
8,THYAO,2014,Diğer Faaliyet Gelirleri,218962448.0,120922774.0,105382802.0,50705891.0
8,THYAO,2014,Diğer Faaliyet Giderleri (-),-82685160.0,-128444234.0,-73789147.0,-35614271.0
8,THYAO,2014,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,0.0,0.0,0.0,0.0
8,THYAO,2014,FAALİYET KARI (ZARARI),1226125748.0,1232837532.0,394885527.0,-68306938.0
8,THYAO,2014,Net Faaliyet Kar/Zararı,1089848460.0,1240358992.0,363291872.0,-83398558.0
8,THYAO,2014,  Yatırım Faaliyetlerinden Gelirler,,118233020.0,,
8,THYAO,2014,  Yatırım Faaliyetlerinden Giderler (-),,-1927471.0,,
8,THYAO,2014,  Diğer Gelir ve Giderler,,0.0,,
8,THYAO,2014,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,108973512.0,97875171.0,-6062530.0,5982414.0
8,THYAO,2014,(Esas Faaliyet Dışı) Finansal Gelirler,50145542.0,32152893.0,36644568.0,65815134.0
8,THYAO,2014,(Esas Faaliyet Dışı) Finansal Giderler (-),-563406209.0,-348074627.0,-267038883.0,-62306390.0
8,THYAO,2014,Vergi Öncesi Diğer Gelir ve Giderler,143405662.0,116305549.0,72533568.0,31553019.0
8,THYAO,2014,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),965244255.0,1131096518.0,230962250.0,-27262761.0
8,THYAO,2014,Sürdürülen Faaliyetler Vergi Geliri (Gideri),-282536828.0,-304811500.0,-109759641.0,4923238.0
8,THYAO,2014,  Dönem Vergi Geliri (Gideri),0.0,-1701131.0,0.0,0.0
8,THYAO,2014,  Ertelenmiş Vergi Geliri (Gideri),-282536828.0,-303110369.0,-109759641.0,4923238.0
8,THYAO,2014,  Diğer Vergi Geliri (Gideri),0.0,0.0,0.0,0.0
8,THYAO,2014,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,682707427.0,826285018.0,121202609.0,-22339523.0
8,THYAO,2014,DURDURULAN FAALİYETLER,0.0,0.0,0.0,0.0
8,THYAO,2014,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),0.0,0.0,0.0,0.0
8,THYAO,2014,DÖNEM KARI (ZARARI),682707427.0,826285018.0,121202609.0,-22339523.0
8,THYAO,2014,Dönem Kar/Zararının Dağılımı,0.0,0.0,0.0,0.0
8,THYAO,2014,Azınlık Payları,0.0,0.0,0.0,0.0
8,THYAO,2014,Ana Ortaklık Payları,682707427.0,826285018.0,121202609.0,-22339523.0
8,THYAO,2014,Hisse Başına Kazanç,0.0,1.0,0.0,0.0
8,THYAO,2014,Seyreltilmiş Hisse Başına Kazanç,0.0,1.0,0.0,0.0
8,THYAO,2014,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,0.0,1.0,0.0,0.0
8,THYAO,2014,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,0.0,1.0,0.0,0.0
8,THYAO,2014,Amortisman Giderleri,1240527159.0,903238500.0,581514707.0,291111340.0
8,THYAO,2014,Kıdem Tazminatı,57237528.0,18224633.0,44746646.0,24487409.0
8,THYAO,2014,Finansman Giderleri,-563406209.0,-348074627.0,-267038883.0,-62306390.0
8,THYAO,2014,Yurtiçi Satışlar,2484103978.0,2046831725.0,1146661632.0,491627392.0
8,THYAO,2014,Yurtdışı Satışlar,15904379635.0,11575841969.0,6909805203.0,2996265121.0
8,THYAO,2014,Net Yabancı Para Pozisyonu,-6841412330.0,-4244772089.0,-4172088992.0,-3086922374.0
8,THYAO,2014,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-7149123782.0,-5244262185.0,,
8,THYAO,2014,Net YPP (Hedge Dahil),-6841412330.0,-4025329982.0,,
8,THYAO,2014, İşletme Faaliyetlerinden Kaynaklanan Net Nakit,,2831736370.0,,
8,THYAO,2014, Düzeltme Öncesi Kar,,1131096518.0,,
8,THYAO,2014, Düzeltmeler:,,1015901017.0,,
8,THYAO,2014,  Amortisman & İtfa Payları,,903238500.0,,
8,THYAO,2014,  Karşılıklardaki Değişim,,8813042.0,,
8,THYAO,2014,  Diğer Gelir/ Gider,,103849475.0,,
8,THYAO,2014, İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),,2146997535.0,,
8,THYAO,2014,  İşletme Sermayesindeki Değişiklikler,,906285560.0,,
8,THYAO,2014, Esas Faaliyet ile İlgili Oluşan Nakit (+),,3053283095.0,,
8,THYAO,2014,  Diğer İşletme Faaliyetlerinden Nakit,,-221546725.0,,
8,THYAO,2014,  Sabit Sermaye Yatırımları,,-664621785.0,,
8,THYAO,2014,  Diğer Yatırım Faaliyetlerinden Nakit,,-888077290.0,,
8,THYAO,2014, Yatırım Faaliyetlerinden Kaynaklanan Nakit,,-1552699075.0,,
8,THYAO,2014,Serbest Nakit Akım,,1279037295.0,,
8,THYAO,2014,Finansal Borçlardaki Değişim,,0.0,,
8,THYAO,2014,Temettü Ödemeleri,,0.0,,
